Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
,254.44,0,0,2,Clear skies,Clear skies,17-01-2019 14:00,17-01-2019,5300.62
,254.77,0,0,1,Clear skies,Clear skies,17-01-2019 16:00,17-01-2019,5298.02
,253.17,0,0,1,Clear skies,Clear skies,17-01-2019 18:00,17-01-2019,4186.52
,252.24,0,0,1,Clear skies,Clear skies,17-01-2019 20:00,17-01-2019,3129.62
,251.47,0,0,2,Clear skies,Clear skies,17-01-2019 22:00,17-01-2019,2096.12
,250.03,0,0,1,Clear skies,Clear skies,17-01-2019 23:00,17-01-2019,1694.42
,249.85,0,0,1,Clear skies,Clear skies,18-01-2019 01:00,18-01-2019,854.62
,249.52,0,0,2,Clear skies,Clear skies,18-01-2019 02:00,18-01-2019,772.72
,248.58,0,0,1,Clear skies,Clear skies,18-01-2019 05:00,18-01-2019,3186.82
,249.28,0,0,91,Cloudy skies,Full cloud cover,18-01-2019 06:00,18-01-2019,5881.72
,248.88,0,0,90,Cloudy skies,Full cloud cover,18-01-2019 07:00,18-01-2019,5876.52
,250.35,0,0,90,Cloudy skies,Full cloud cover,18-01-2019 08:00,18-01-2019,4976.92
,250.71,0,0,91,Cloudy skies,Full cloud cover,18-01-2019 09:00,18-01-2019,5248.62
,252.74,0,0,91,Cloudy skies,Full cloud cover,18-01-2019 11:00,18-01-2019,5524.22
,254.74,0,0,90,Cloudy skies,Full cloud cover,18-01-2019 12:00,18-01-2019,5794.62
,256.35,0,0,90,Cloudy skies,Full cloud cover,18-01-2019 14:00,18-01-2019,6583.72
,257.05,0,0,75,Cloudy skies,Fragmented clouds,18-01-2019 16:00,18-01-2019,6773.52
,255.01,0,0,2,Clear skies,Clear skies,18-01-2019 18:00,18-01-2019,5194.02
,252.79,0,0,1,Clear skies,Clear skies,18-01-2019 20:00,18-01-2019,3214.12
,252.02,0,0,1,Clear skies,Clear skies,18-01-2019 22:00,18-01-2019,2263.82
,251.35,0,0,2,Airborne particles,Smoky air,19-01-2019 00:00,19-01-2019,1426.62
,251.49,0,0,2,Clear skies,Clear skies,19-01-2019 02:00,19-01-2019,1101.62
,250.46,0,0,2,Clear skies,Clear skies,19-01-2019 04:00,19-01-2019,1908.92
,249.95,0,0,1,Clear skies,Clear skies,19-01-2019 06:00,19-01-2019,7790.12
,249.89,0,0,1,Clear skies,Clear skies,19-01-2019 08:00,19-01-2019,8073.52
,252.08,0,0,1,Clear skies,Clear skies,19-01-2019 10:00,19-01-2019,6161.22
,256.75,0,0,1,Clear skies,Clear skies,19-01-2019 12:00,19-01-2019,6607.12
,259.51,0,0,40,Cloudy skies,Partly cloudy skies,19-01-2019 14:00,19-01-2019,7030.92
,259.95,0,0,90,Cloudy skies,Full cloud cover,19-01-2019 16:00,19-01-2019,9185.02
,259.53,0,0,90,Cloudy skies,Full cloud cover,19-01-2019 18:00,19-01-2019,6286.02
,260.3,0,0,90,Snowfall,Flurries,19-01-2019 20:00,19-01-2019,3882.32
,260.38,0,0,90,Snowfall,Flurries,19-01-2019 21:00,19-01-2019,3533.92
,260.32,0,0,90,Snowfall,Flurries,19-01-2019 23:00,19-01-2019,1725.62
,260.31,0,0,90,Snowfall,Flurries,20-01-2019 01:00,20-01-2019,836.42
,260.8,0,0,90,Snowfall,Flurries,20-01-2019 02:00,20-01-2019,761.02
,260.68,0,0,90,Snowfall,Flurries,20-01-2019 03:00,20-01-2019,874.12
,261.21,0,0,90,Snowfall,Flurries,20-01-2019 05:00,20-01-2019,3799.12
,262.82,0,0,90,Snowfall,Flurries,20-01-2019 07:00,20-01-2019,7840.82
,262.95,0,0,90,Snowfall,Flurries,20-01-2019 09:00,20-01-2019,7077.72
,264.78,0,0,91,Airborne particles,Smoky air,20-01-2019 10:00,20-01-2019,6146.92
,265.76,0,0,90,Airborne particles,Smoky air,20-01-2019 12:00,20-01-2019,6525.22
,267.05,0,0,90,Light fog,Fine fog,20-01-2019 13:00,20-01-2019,6581.12
,266.68,0,0,90,Light fog,Fine fog,20-01-2019 15:00,20-01-2019,7786.22
,267.56,0,0,90,Airborne particles,Smoky air,20-01-2019 17:00,20-01-2019,8863.92
,267.36,0,0,90,Airborne particles,Smoky air,20-01-2019 19:00,20-01-2019,4560.92
,267.45,0,0,91,Light fog,Fine fog,20-01-2019 21:00,20-01-2019,3467.62
,267.78,0,0,75,Airborne particles,Smoky air,20-01-2019 23:00,20-01-2019,1752.92
,267.25,0,0,91,Light fog,Fine fog,21-01-2019 00:00,21-01-2019,1119.82
,267.32,0,0,90,Airborne particles,Smoky air,21-01-2019 01:00,21-01-2019,859.82
,267.49,0,0,90,Light fog,Fine fog,21-01-2019 03:00,21-01-2019,837.72
,268.37,0,0,90,Light fog,Fine fog,21-01-2019 04:00,21-01-2019,1560.52
,268.08,0,0,90,Light fog,Fine fog,21-01-2019 07:00,21-01-2019,8524.62
,268.1,0,0,90,Light fog,Fine fog,21-01-2019 09:00,21-01-2019,6699.42
,268.3,0,0,90,Airborne particles,Smoky air,21-01-2019 11:00,21-01-2019,6328.92
,268.39,0,0,90,Airborne particles,Smoky air,21-01-2019 12:00,21-01-2019,6804.72
,268.08,0,0,90,Airborne particles,Smoky air,21-01-2019 14:00,21-01-2019,7246.72
,267.42,0,0,90,Airborne particles,Smoky air,21-01-2019 16:00,21-01-2019,9144.72
,267.82,0,0,90,Airborne particles,Smoky air,21-01-2019 18:00,21-01-2019,5976.62
,267.48,0,0,90,Cloudy skies,Full cloud cover,21-01-2019 20:00,21-01-2019,4326.92
,267.07,0,0,90,Snowfall,Flurries,21-01-2019 22:00,21-01-2019,3033.42
,267.05,0,0,90,Snowfall,Flurries,22-01-2019 00:00,22-01-2019,1530.62
,267.55,0,0,90,Snowfall,Flurries,22-01-2019 02:00,22-01-2019,1187.42
,267.12,0,0,91,Snowfall,Flurries,22-01-2019 04:00,22-01-2019,1685.32
,266.45,0,0,90,Snowfall,Flurries,22-01-2019 06:00,22-01-2019,7627.62
,266.15,0,0,91,Snowfall,Flurries,22-01-2019 08:00,22-01-2019,7519.72
,266.26,0,0,90,Snowfall,Flurries,22-01-2019 10:00,22-01-2019,6237.92
,267.35,0,0,90,Snowfall,Flurries,22-01-2019 12:00,22-01-2019,7370.22
,267.65,0,0,41,Snowfall,Flurries,22-01-2019 14:00,22-01-2019,7615.92
,268.82,0,0,90,Cloudy skies,Full cloud cover,22-01-2019 16:00,22-01-2019,9044.62
,267.56,0,0,91,Cloudy skies,Full cloud cover,22-01-2019 18:00,22-01-2019,6479.72
,264.87,0,0,40,Cloudy skies,Partly cloudy skies,22-01-2019 20:00,22-01-2019,4182.62
,262.49,0,0,91,Light fog,Fine fog,22-01-2019 22:00,22-01-2019,4107.22
,264.26,0,0,90,Cloudy skies,Full cloud cover,22-01-2019 23:00,22-01-2019,2891.72
,264.03,0,0,90,Cloudy skies,Full cloud cover,23-01-2019 00:00,23-01-2019,2129.92
,264.95,0,0,91,Cloudy skies,Full cloud cover,23-01-2019 01:00,23-01-2019,1504.62
,266.24,0,0,91,Cloudy skies,Full cloud cover,23-01-2019 03:00,23-01-2019,995.02
,265.68,0,0,90,Cloudy skies,Full cloud cover,23-01-2019 05:00,23-01-2019,1946.62
,266.48,0,0,90,Cloudy skies,Full cloud cover,23-01-2019 07:00,23-01-2019,2383.42
,266.18,0,0,90,Snowfall,Flurries,23-01-2019 09:00,23-01-2019,4752.02
,266.32,0,0,90,Snowfall,Flurries,23-01-2019 11:00,23-01-2019,6122.22
,267.02,0,0,90,Cloudy skies,Full cloud cover,23-01-2019 12:00,23-01-2019,6666.92
,267.85,0,0,75,Cloudy skies,Fragmented clouds,23-01-2019 14:00,23-01-2019,6414.72
,267.75,0,0,75,Airborne particles,Smoky air,23-01-2019 16:00,23-01-2019,6787.82
,267.76,0,0,90,Airborne particles,Smoky air,23-01-2019 18:00,23-01-2019,5958.42
,267.23,0,0,91,Airborne particles,Smoky air,23-01-2019 20:00,23-01-2019,4056.52
,267.61,0,0,91,Light fog,Fine fog,23-01-2019 22:00,23-01-2019,5581.42
,268.55,0,0,90,Light fog,Fine fog,23-01-2019 23:00,23-01-2019,3068.52
,268.51,0,0,90,Light fog,Fine fog,24-01-2019 00:00,24-01-2019,2136.42
,269.53,0,0,91,Light fog,Fine fog,24-01-2019 01:00,24-01-2019,1496.82
,269.95,0,0,90,Light fog,Fine fog,24-01-2019 02:00,24-01-2019,1288.82
,270.35,0,0,90,Light fog,Fine fog,24-01-2019 03:00,24-01-2019,1001.52
,270.72,0,0,91,Light fog,Fine fog,24-01-2019 05:00,24-01-2019,1100.32
,269.89,0,0,90,Light fog,Fine fog,24-01-2019 06:00,24-01-2019,1498.12
,270.08,0,0,90,Light fog,Fine fog,24-01-2019 08:00,24-01-2019,2890.42
,271.12,0,0,91,Light fog,Fine fog,24-01-2019 10:00,24-01-2019,4451.72
,271.65,0,0,91,Snowfall,Flurries,24-01-2019 11:00,24-01-2019,5090.02
,272.35,0,0,90,Snowfall,Flurries,24-01-2019 13:00,24-01-2019,5842.72
,272.88,0,0,90,Light fog,Fine fog,24-01-2019 15:00,24-01-2019,5455.32
,272.45,0,0,90,Airborne particles,Smoky air,24-01-2019 17:00,24-01-2019,5785.52
,272.61,0,0,90,Airborne particles,Smoky air,24-01-2019 19:00,24-01-2019,3935.62
,272.19,0,0,90,Light fog,Fine fog,24-01-2019 21:00,24-01-2019,3631.42
,271.92,0,0,90,Light fog,Fine fog,24-01-2019 23:00,24-01-2019,1765.92
,271.38,0,0,90,Snowfall,Flurries,25-01-2019 00:00,25-01-2019,1028.82
,272.05,0,0,90,Light fog,Fine fog,25-01-2019 02:00,25-01-2019,763.62
,271.3,0,0,90,Light fog,Fine fog,25-01-2019 03:00,25-01-2019,848.12
,270.92,0,0,90,Light fog,Fine fog,25-01-2019 06:00,25-01-2019,6975.02
,271.45,0,0,90,Light fog,Fine fog,25-01-2019 07:00,25-01-2019,7587.32
,270.82,0,0,90,Light fog,Fine fog,25-01-2019 09:00,25-01-2019,6672.12
,271.06,0,0,91,Light fog,Fine fog,25-01-2019 10:00,25-01-2019,5759.52
,271.32,0,0,90,Light fog,Fine fog,25-01-2019 12:00,25-01-2019,6044.22
,271.72,0,0,90,Light fog,Fine fog,25-01-2019 14:00,25-01-2019,6674.72
,272.78,0,0,90,Light fog,Fine fog,25-01-2019 16:00,25-01-2019,8624.72
,272.19,0,0,91,Snowfall,Flurries,25-01-2019 18:00,25-01-2019,6058.52
,272.29,0,0,90,Snowfall,Flurries,25-01-2019 20:00,25-01-2019,3423.42
,272.18,0,0,91,Snowfall,Flurries,25-01-2019 22:00,25-01-2019,4099.42
,271.12,0,0,90,Snowfall,Flurries,25-01-2019 23:00,25-01-2019,2505.62
,270.15,0,0,91,Snowfall,Flurries,26-01-2019 01:00,26-01-2019,836.42
,269.39,0,0,90,Snowfall,Flurries,26-01-2019 02:00,26-01-2019,788.32
,269.62,0,0,91,Snowfall,Flurries,26-01-2019 03:00,26-01-2019,853.32
,269.28,0,0,90,Cloudy skies,Full cloud cover,26-01-2019 05:00,26-01-2019,4000.62
,269.44,0,0,90,Snowfall,Flurries,26-01-2019 07:00,26-01-2019,7458.62
,269.41,0,0,90,Snowfall,Flurries,26-01-2019 09:00,26-01-2019,6815.12
,269.68,0,0,91,Snowfall,Flurries,26-01-2019 11:00,26-01-2019,5821.92
,271.31,0,0,90,Cloudy skies,Full cloud cover,26-01-2019 12:00,26-01-2019,6326.32
,271.59,0,0,90,Snowfall,Flurries,26-01-2019 14:00,26-01-2019,7012.72
,271.38,0,0,90,Cloudy skies,Full cloud cover,26-01-2019 16:00,26-01-2019,9004.32
,270.48,0,0,90,Snowfall,Flurries,26-01-2019 18:00,26-01-2019,6192.42
,269.75,0,0,91,Snowfall,Flurries,26-01-2019 20:00,26-01-2019,5243.42
,269.02,0,0,76,Cloudy skies,Fragmented clouds,26-01-2019 22:00,26-01-2019,2698.02
,266.53,0,0,1,Clear skies,Clear skies,26-01-2019 23:00,26-01-2019,1712.62
,264.13,0,0,1,Clear skies,Clear skies,27-01-2019 00:00,27-01-2019,1141.92
,261.83,0,0,2,Clear skies,Clear skies,27-01-2019 02:00,27-01-2019,787.02
,262.33,0,0,2,Clear skies,Clear skies,27-01-2019 03:00,27-01-2019,874.12
,262.75,0,0,1,Light fog,Fine fog,27-01-2019 04:00,27-01-2019,1516.32
,262.53,0,0,1,Light fog,Fine fog,27-01-2019 06:00,27-01-2019,8061.82
,264.32,0,0,40,Light fog,Fine fog,27-01-2019 07:00,27-01-2019,8886.02
,264.6,0,0,76,Cloudy skies,Fragmented clouds,27-01-2019 08:00,27-01-2019,8636.42
,268.27,0,0,90,Cloudy skies,Full cloud cover,27-01-2019 10:00,27-01-2019,6091.02
,270.96,0,0,90,Cloudy skies,Full cloud cover,27-01-2019 12:00,27-01-2019,6538.22
,274.95,0,0,75,Cloudy skies,Fragmented clouds,27-01-2019 13:00,27-01-2019,6673.42
,277.6,0,0,90,Cloudy skies,Full cloud cover,27-01-2019 16:00,27-01-2019,9073.22
,277.92,0,0,90,Cloudy skies,Full cloud cover,27-01-2019 18:00,27-01-2019,6521.32
,277.31,0,0,90,Cloudy skies,Full cloud cover,27-01-2019 20:00,27-01-2019,3970.72
,277.35,0,0,76,Cloudy skies,Fragmented clouds,27-01-2019 21:00,27-01-2019,3644.42
,276.51,0,0,90,Cloudy skies,Full cloud cover,27-01-2019 22:00,27-01-2019,2612.22
,277.15,0,0,90,Cloudy skies,Full cloud cover,27-01-2019 23:00,27-01-2019,1665.82
,276.38,0,0,90,Cloudy skies,Full cloud cover,28-01-2019 00:00,28-01-2019,1132.82
,276.86,0,0,91,Cloudy skies,Full cloud cover,28-01-2019 01:00,28-01-2019,905.32
,276.36,0,0,91,Cloudy skies,Full cloud cover,28-01-2019 03:00,28-01-2019,880.62
,276.22,0,0,90,Snowfall,Flurries,28-01-2019 05:00,28-01-2019,3968.12
,276.29,0,0,91,Cloudy skies,Full cloud cover,28-01-2019 06:00,28-01-2019,7853.82
,275.75,0,0,90,Cloudy skies,Full cloud cover,28-01-2019 07:00,28-01-2019,8986.12
,274.89,0,0,90,Cloudy skies,Full cloud cover,28-01-2019 08:00,28-01-2019,7987.72
,273.95,0,0,90,Cloudy skies,Full cloud cover,28-01-2019 10:00,28-01-2019,6260.02
,273.07,0,0,90,Cloudy skies,Full cloud cover,28-01-2019 11:00,28-01-2019,6465.42
,272.31,0,0,91,Cloudy skies,Full cloud cover,28-01-2019 12:00,28-01-2019,6964.62
,272.41,0,0,91,Cloudy skies,Full cloud cover,28-01-2019 13:00,28-01-2019,6871.02
,272.85,0,0,40,Cloudy skies,Partly cloudy skies,28-01-2019 15:00,28-01-2019,8007.22
,272.08,0,0,1,Clear skies,Clear skies,28-01-2019 17:00,28-01-2019,8460.92
,269.94,0,0,1,Clear skies,Clear skies,28-01-2019 19:00,28-01-2019,4843.02
,266.75,0,0,5,Clear skies,Clear skies,28-01-2019 21:00,28-01-2019,4194.32
,264.49,0,0,1,Clear skies,Clear skies,28-01-2019 22:00,28-01-2019,3158.22
,264.54,0,0,1,Clear skies,Clear skies,28-01-2019 23:00,28-01-2019,2079.22
,263.54,0,0,1,Clear skies,Clear skies,29-01-2019 00:00,29-01-2019,1264.12
,264.21,0,0,1,Clear skies,Clear skies,29-01-2019 01:00,29-01-2019,970.32
,265.07,0,0,1,Clear skies,Clear skies,29-01-2019 02:00,29-01-2019,801.32
,266.24,0,0,1,Clear skies,Clear skies,29-01-2019 03:00,29-01-2019,926.12
,265.81,0,0,40,Cloudy skies,Partly cloudy skies,29-01-2019 04:00,29-01-2019,1450.02
,267.64,0,0,91,Cloudy skies,Full cloud cover,29-01-2019 05:00,29-01-2019,3769.22
,267.75,0,0,90,Cloudy skies,Full cloud cover,29-01-2019 06:00,29-01-2019,7544.42
,268.35,0,0,90,Cloudy skies,Full cloud cover,29-01-2019 07:00,29-01-2019,8776.82
,268.62,0,0,90,Cloudy skies,Full cloud cover,29-01-2019 08:00,29-01-2019,7696.52
,269.88,0,0,90,Cloudy skies,Full cloud cover,29-01-2019 09:00,29-01-2019,6678.62
,270.86,0,0,40,Cloudy skies,Partly cloudy skies,29-01-2019 10:00,29-01-2019,6200.22
,270.99,0,0,75,Cloudy skies,Fragmented clouds,29-01-2019 11:00,29-01-2019,6980.22
,272.8,0,0,1,Clear skies,Clear skies,29-01-2019 12:00,29-01-2019,7484.62
,273.38,0,0,75,Cloudy skies,Fragmented clouds,29-01-2019 13:00,29-01-2019,7219.42
,273.58,0,0,91,Cloudy skies,Full cloud cover,29-01-2019 15:00,29-01-2019,8284.12
,273.8,0,0,90,Cloudy skies,Full cloud cover,29-01-2019 16:00,29-01-2019,8925.02
,273.5,0,0,91,Cloudy skies,Full cloud cover,29-01-2019 17:00,29-01-2019,8286.72
,273.88,0,0,90,Cloudy skies,Full cloud cover,29-01-2019 19:00,29-01-2019,5171.92
,273.88,0,0,90,Rainfall,Soft rain,29-01-2019 21:00,29-01-2019,4107.22
,274.18,0,0,90,Light fog,Fine fog,29-01-2019 22:00,29-01-2019,3700.32
,274.41,0,0,76,Cloudy skies,Fragmented clouds,29-01-2019 23:00,29-01-2019,2527.72
,274.01,0,0,1,Clear skies,Clear skies,30-01-2019 00:00,30-01-2019,2072.72
,273.52,0,0,2,Light fog,Fine fog,30-01-2019 01:00,30-01-2019,1525.42
,273.38,0,0,1,Light fog,Fine fog,30-01-2019 02:00,30-01-2019,1282.32
,273.52,0,0,1,Light fog,Fine fog,30-01-2019 03:00,30-01-2019,1032.72
,274.19,0,0,1,Clear skies,Clear skies,30-01-2019 04:00,30-01-2019,957.32
,273.18,0,0,1,Clear skies,Clear skies,30-01-2019 07:00,30-01-2019,2514.72
,274.38,0,0,1,Clear skies,Clear skies,30-01-2019 10:00,30-01-2019,6118.32
,278.12,0,0,75,Cloudy skies,Fragmented clouds,30-01-2019 13:00,30-01-2019,6747.52
,277.61,0,0,91,Rainfall,Steady rain,30-01-2019 15:00,30-01-2019,6994.52
,276.64,0,0,41,Cloudy skies,Partly cloudy skies,30-01-2019 18:00,30-01-2019,7108.92
,275.58,0,0,75,Cloudy skies,Fragmented clouds,30-01-2019 21:00,30-01-2019,4385.42
,275.85,0,0,40,Cloudy skies,Partly cloudy skies,31-01-2019 00:00,31-01-2019,2070.12
,274.46,0,0,2,Clear skies,Clear skies,31-01-2019 02:00,31-01-2019,1257.62
,274,0,0,2,Clear skies,Clear skies,31-01-2019 04:00,31-01-2019,941.72
,273.18,0,0,1,Light fog,Fine fog,31-01-2019 05:00,31-01-2019,1093.82
,274.01,0,0,2,Dense fog,Dense fog,31-01-2019 06:00,31-01-2019,1535.82
,272.4,0,0,1,Light fog,Fine fog,31-01-2019 07:00,31-01-2019,1977.82
,272.51,0,0,1,Light fog,Fine fog,31-01-2019 08:00,31-01-2019,3323.32
,273.9,0,0,1,Clear skies,Clear skies,31-01-2019 10:00,31-01-2019,4949.62
,275.95,0,0,76,Cloudy skies,Fragmented clouds,31-01-2019 11:00,31-01-2019,5208.32
,277.01,0,0,1,Clear skies,Clear skies,31-01-2019 13:00,31-01-2019,6656.52
,276.91,0,0,40,Cloudy skies,Partly cloudy skies,31-01-2019 15:00,31-01-2019,6826.82
,278.08,0,0,2,Clear skies,Clear skies,31-01-2019 16:00,31-01-2019,6813.82
,274.95,0,0,5,Clear skies,Clear skies,31-01-2019 19:00,31-01-2019,4414.02
,274.29,0,0,5,Clear skies,Clear skies,31-01-2019 21:00,31-01-2019,3054.22
,273.17,0,0,1,Clear skies,Clear skies,31-01-2019 22:00,31-01-2019,2308.02
,271.18,0,0,2,Clear skies,Clear skies,01-02-2019 0:00,01-02-2019,1121.12
,271.51,0,0,1,Light fog,Fine fog,01-02-2019 1:00,01-02-2019,835.12
,270.31,0,0,1,Light fog,Fine fog,01-02-2019 3:00,01-02-2019,861.12
,269.24,0,0,91,Light fog,Fine fog,01-02-2019 5:00,01-02-2019,4139.72
,267.88,0,0,75,Light fog,Fine fog,01-02-2019 7:00,01-02-2019,8646.82
,268.78,0,0,75,Light fog,Fine fog,01-02-2019 9:00,01-02-2019,7095.92
,271.94,0,0,76,Light fog,Fine fog,01-02-2019 11:00,01-02-2019,6378.32
,273.69,0,0,90,Light fog,Fine fog,01-02-2019 12:00,01-02-2019,6586.32
,273.33,0,0,90,Light fog,Fine fog,01-02-2019 13:00,01-02-2019,6613.62
,272.59,0,0,75,Light fog,Fine fog,01-02-2019 15:00,01-02-2019,7765.42
,273.08,0,0,90,Light fog,Fine fog,01-02-2019 17:00,01-02-2019,8319.22
,272.28,0,0,90,Airborne particles,Smoky air,01-02-2019 18:00,01-02-2019,6161.22
,272.52,0,0,91,Airborne particles,Smoky air,01-02-2019 19:00,01-02-2019,4454.32
,272.55,0,0,90,Airborne particles,Smoky air,01-02-2019 21:00,01-02-2019,3249.22
,270.89,0,0,90,Light fog,Fine fog,01-02-2019 22:00,01-02-2019,2465.32
,271.2,0,0,91,Airborne particles,Smoky air,02-02-2019 0:00,02-02-2019,1184.82
,271.78,0,0,90,Light fog,Fine fog,02-02-2019 1:00,02-02-2019,836.42
,271.68,0,0,41,Light fog,Fine fog,02-02-2019 3:00,02-02-2019,884.52
,271.94,0,0,90,Cloudy skies,Full cloud cover,02-02-2019 4:00,02-02-2019,1564.42
,270.95,0,0,91,Cloudy skies,Full cloud cover,02-02-2019 5:00,02-02-2019,4105.92
,270.81,0,0,90,Cloudy skies,Full cloud cover,02-02-2019 6:00,02-02-2019,7817.42
,271.52,0,0,75,Cloudy skies,Fragmented clouds,02-02-2019 7:00,02-02-2019,9030.32
,271.11,0,0,90,Cloudy skies,Full cloud cover,02-02-2019 8:00,02-02-2019,7602.92
,272.02,0,0,40,Cloudy skies,Partly cloudy skies,02-02-2019 9:00,02-02-2019,7054.32
,272.45,0,0,75,Cloudy skies,Fragmented clouds,02-02-2019 10:00,02-02-2019,5987.02
,272.54,0,0,90,Snowfall,Flurries,02-02-2019 12:00,02-02-2019,5741.32
,271.9,0,0,91,Snowfall,Snowfall,02-02-2019 13:00,02-02-2019,5812.82
,272.32,0,0,90,Snowfall,Deep snow,02-02-2019 14:00,02-02-2019,5361.72
,271.95,0,0,90,Snowfall,Snowfall,02-02-2019 15:00,02-02-2019,4766.32
,271.95,0,0,91,Snowfall,Snowfall,02-02-2019 17:00,02-02-2019,3184.22
,271.1,0,0,90,Snowfall,Snowfall,02-02-2019 19:00,02-02-2019,2037.62
,270.25,0,0,90,Snowfall,Snowfall,02-02-2019 21:00,02-02-2019,1624.22
,270.17,0,0,90,Snowfall,Snowfall,02-02-2019 22:00,02-02-2019,1347.32
,269.62,0,0,90,Snowfall,Flurries,02-02-2019 23:00,02-02-2019,1165.32
,270.09,0,0,90,Snowfall,Flurries,03-02-2019 0:00,03-02-2019,883.22
,268.94,0,0,91,Snowfall,Flurries,03-02-2019 1:00,03-02-2019,710.32
,268.61,0,0,90,Snowfall,Flurries,03-02-2019 3:00,03-02-2019,866.32
,266.98,0,0,90,Snowfall,Flurries,03-02-2019 4:00,03-02-2019,1595.62
,267.08,0,0,75,Snowfall,Flurries,03-02-2019 5:00,03-02-2019,3546.92
,266.2,0,0,90,Snowfall,Flurries,03-02-2019 6:00,03-02-2019,5829.72
,265.43,0,0,90,Snowfall,Flurries,03-02-2019 8:00,03-02-2019,5850.52
,265.52,0,0,40,Snowfall,Flurries,03-02-2019 9:00,03-02-2019,5434.52
,265.91,0,0,1,Snowfall,Flurries,03-02-2019 10:00,03-02-2019,5205.72
,267.38,0,0,41,Airborne particles,Smoky air,03-02-2019 11:00,03-02-2019,5064.02
,267.41,0,0,41,Snowfall,Flurries,03-02-2019 12:00,03-02-2019,5481.32
,268.61,0,0,40,Airborne particles,Smoky air,03-02-2019 14:00,03-02-2019,6496.62
,268.63,0,0,1,Airborne particles,Smoky air,03-02-2019 16:00,03-02-2019,7983.82
,266.18,0,0,1,Clear skies,Clear skies,03-02-2019 18:00,03-02-2019,6037.72
,264.42,0,0,2,Clear skies,Clear skies,03-02-2019 19:00,03-02-2019,4391.92
,261.12,0,0,2,Clear skies,Clear skies,03-02-2019 21:00,03-02-2019,3423.42
,260.11,0,0,1,Clear skies,Clear skies,03-02-2019 22:00,03-02-2019,2434.12
,260.38,0,0,1,Clear skies,Clear skies,03-02-2019 23:00,03-02-2019,1726.92
,259.41,0,0,75,Cloudy skies,Fragmented clouds,04-02-2019 0:00,04-02-2019,1157.52
,259.58,0,0,1,Snowfall,Flurries,04-02-2019 1:00,04-02-2019,892.32
,260.14,0,0,75,Snowfall,Flurries,04-02-2019 2:00,04-02-2019,811.72
,261.57,0,0,76,Snowfall,Flurries,04-02-2019 3:00,04-02-2019,872.82
,261.13,0,0,90,Snowfall,Flurries,04-02-2019 4:00,04-02-2019,1606.02
,261.88,0,0,90,Cloudy skies,Full cloud cover,04-02-2019 5:00,04-02-2019,4026.62
,262.38,0,0,91,Cloudy skies,Full cloud cover,04-02-2019 6:00,04-02-2019,7605.52
,262.25,0,0,91,Snowfall,Flurries,04-02-2019 7:00,04-02-2019,8425.82
,263.08,0,0,90,Snowfall,Flurries,04-02-2019 8:00,04-02-2019,7422.22
,265.99,0,0,90,Snowfall,Flurries,04-02-2019 10:00,04-02-2019,6130.02
,267.89,0,0,91,Snowfall,Flurries,04-02-2019 12:00,04-02-2019,6167.72
,270.01,0,0,91,Light fog,Fine fog,04-02-2019 14:00,04-02-2019,7248.02
,270.58,0,0,90,Snowfall,Flurries,04-02-2019 15:00,04-02-2019,7755.02
,269.72,0,0,40,Cloudy skies,Partly cloudy skies,04-02-2019 18:00,04-02-2019,6348.42
,265.97,0,0,1,Light fog,Fine fog,04-02-2019 20:00,04-02-2019,4300.92
,263.24,0,0,2,Light fog,Fine fog,04-02-2019 21:00,04-02-2019,4040.92
,261.4,0,0,2,Clear skies,Clear skies,04-02-2019 23:00,04-02-2019,1936.22
,259.99,0,0,1,Clear skies,Clear skies,05-02-2019 0:00,05-02-2019,1273.22
,259.19,0,0,2,Clear skies,Clear skies,05-02-2019 1:00,05-02-2019,891.02
,257.76,0,0,1,Clear skies,Clear skies,05-02-2019 2:00,05-02-2019,844.22
,257.16,0,0,2,Airborne particles,Smoky air,05-02-2019 3:00,05-02-2019,849.42
,257.25,0,0,20,Airborne particles,Smoky air,05-02-2019 4:00,05-02-2019,1446.12
,257.56,0,0,1,Dense fog,Dense fog,05-02-2019 6:00,05-02-2019,7157.02
,257.34,0,0,75,Light fog,Fine fog,05-02-2019 7:00,05-02-2019,8733.92
,257.81,0,0,75,Light fog,Fine fog,05-02-2019 8:00,05-02-2019,7861.62
,260.6,0,0,90,Light fog,Fine fog,05-02-2019 9:00,05-02-2019,6976.32
,263.38,0,0,75,Light fog,Fine fog,05-02-2019 10:00,05-02-2019,6322.42
,265.74,0,0,90,Cloudy skies,Full cloud cover,05-02-2019 11:00,05-02-2019,6911.32
,267.81,0,0,41,Cloudy skies,Partly cloudy skies,05-02-2019 12:00,05-02-2019,7324.72
,269.92,0,0,75,Cloudy skies,Fragmented clouds,05-02-2019 13:00,05-02-2019,7296.12
,271.08,0,0,90,Cloudy skies,Full cloud cover,05-02-2019 14:00,05-02-2019,7779.72
,270.81,0,0,91,Cloudy skies,Full cloud cover,05-02-2019 15:00,05-02-2019,8225.62
,270.38,0,0,91,Snowfall,Flurries,05-02-2019 16:00,05-02-2019,9291.62
,270.58,0,0,90,Snowfall,Flurries,05-02-2019 17:00,05-02-2019,8623.42
,270.64,0,0,90,Snowfall,Flurries,05-02-2019 18:00,05-02-2019,6513.52
